doi,标题,期刊,年份,作者
10.2210/pdb6byf/pdb,Structural resolution of Siw14: a protein-tyrosine phosphatase fold that metabolizes inositol pyrophosphates.,Journal of Biological Chemistry,2018,"Huanchen Wang,Stephen B. Shears,Chunfang Gu,Ronda J. Rolfes,Henning J. Jessen"
10.1074/jbc.RA117.001670,Structural and biochemical characterization of Siw14: A protein-tyrosine phosphatase fold that metabolizes inositol pyrophosphates,Journal of Biological Chemistry,2018,"Huanchen Wang,Chunfang Gu,Ronda J Rolfes,Henning J Jessen,Stephen B Shears"
10.1177/2472555218775323,Use of Protein Kinase-Focused Compound Libraries for the Discovery of New Inositol Phosphate Kinase Inhibitors.,SLAS DISCOVERY,2018,"Ana C Puhl-Rubio,Michael A Stashko,Huanchen Wang,P Brian Hardy,Vikas Tyagi,Bing Li,Xiaodong Wang,Dmitri Kireev,Henning J Jessen,Stephen V Frye,Stephen B Shears,Kenneth H Pearce"
10.1152/ajpcell.00198.2018,MicroRNA-21 Mediates High Phosphate-induced Endothelial Cell Apoptosis.,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,2018,"Zhaoyu Li,Szymon Wiernek,Cam Patterson,Huanchen Wang,Guoxian Qi,Xuming Dai"
10.1016/j.cellsig.2017.10.008,Protein kinase- and lipase inhibitors of inositide metabolism deplete IP 7 indirectly in pancreatic β-cells: Off-target effects on cellular bioenergetics and direct effects on IP6K activity.,Cellular Signalling,2018,"Subu Surendran Rajasekaran,Christopher Illies,Stephen B Shears,Huanchen Wang,Thais S Ayala,Joilson O Martins,Elisabetta Daré,Per-Olof Berggren,Christopher J Barker"
10.1042/BSR20171549,"Inositol Pyrophosphate Synthesis by Diphosphoinositol Pentakisphosphate Kinase-1 is Regulated by Phosphatidylinositol(4,5)bisphosphate.",BIOSCIENCE REPORTS,2018,"Vasudha S Nair,Chunfang Gu,Agnes K Janoshazi,Henning J Jessen,Huanchen Wang,Stephen B Shears"
10.1371/journal.pone.0180272,"Retraction: A High-Throughput Screeningcompatible Strategy For The Identification Of Inositol Pyrophosphate Kinase Inhibitors (Vol 10, E0164378, 2016) (Retraction Of Vol 10, Art No E0164378, 2016)",PLOS ONE,2017,"Brandi M Baughman,Huanchen Wang,Yi An,Dmitri Kireev,Michael A Stashko,Henning J Jessen,Kenneth H Pearce,Stephen V Frye,Stephen B Shears"
10.1016/j.jbior.2016.10.003,The significance of the 1-kinase/1-phosphatase activities of the PPIP5K family.,Advances in Biological Regulation,2017,"Stephen B. Shears,Brandi M. Baughman,Chunfang Gu,Vasudha S. Nair,Huanchen Wang"
10.1074/jbc.M117.801845,Structural features of human inositol phosphate multikinase rationalize its inositol phosphate kinase and phosphoinositide 3-kinase activities,Journal of Biological Chemistry,2017,"Huanchen Wang,Stephen B Shears"
10.1073/pnas.1712453115,Cytokine Signaling Through Drosophila Mthl10 Ties Lifespan To Environmental Stress,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2017,"Eui Jae Sung,Masasuke Ryuda,Hitoshi Matsumoto,Outa Uryu,Masanori Ochiai,Molly E Cook,Na Young Yi,Huanchen Wang,James W Putney,Gary S Bird,Stephen B Shears,Yoichi Hayakawa"
10.1073/pnas.1702370114,"Ko Of 5-Insp(7) Kinase Activity Transforms The Hct116 Colon Cancer Cell Line Into A Hypermetabolic, Growth-Inhibited Phenotype",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2017,"Chunfang Gu,Hoai-Nghia Nguyen,Douglas Ganini,Zhaowei Chen,Henning J Jessen,Zhen Gu,Huanchen Wang,Stephen B Shears"
10.1074/jbc.M116.765743,The Significance of the Bifunctional Kinase/Phosphatase Activities of Diphosphoinositol Pentakisphosphate Kinases (PPIP5Ks) for Coupling Inositol Pyrophosphate Cell Signaling to Cellular Phosphate Homeostasis,Journal of Biological Chemistry,2017,"Chunfang Gu,Hoai-Nghia Nguyen,Alexandre Hofer,Henning J. Jessen,Xuming Dai,Huanchen Wang,Stephen B. Shears"
10.1002/chem.201601754,Cellular Cations Control Conformational Switching of Inositol Pyrophosphate Analogues.,CHEMISTRY-A EUROPEAN JOURNAL,2016,"Anastasia Hager,Mingxuan Wu,Huanchen Wang,Nathaniel W Brown,Stephen B Shears,Nicolás Veiga,Dorothea Fiedler"
10.1371/journal.pone.0164378,A High-Throughput Screening-Compatible Strategy For The Identification Of Inositol Pyrophosphate Kinase Inhibitors,PLOS ONE,2016,"Brandi M Baughman,Huanchen Wang,Yi An,Dmitri Kireev,Michael A Stashko,Henning J Jessen,Kenneth H Pearce,Stephen V Frye,Stephen B Shears"
10.1039/c5cc05017k,Synthetic tools for studying the chemical biology of InsP8,Chemical Communications,2015,"andrew m riley,huanchen wang,stephen b shears,barry v l potter"
10.1021/acs.biochem.5b00532,Asp1 from Schizosaccharomyces pombe Binds a [2Fe-2S]2+ Cluster Which Inhibits Inositol Pyrophosphate 1-Phosphatase Activity,BIOCHEMISTRY,2015,"Huanchen Wang,Vasudha S. Nair,Ashley A. Holland,Samanta Capolicchio,Henning J. Jessen,Michael K. Johnson,Stephen B. Shears"
10.1002/9781118836507.ch06,Crystal Structures Of Phosphodiesterases And Implication On Discovery Of Inhibitors,CYCLIC-NUCLEOTIDE PHOSPHODIESTERASES IN THE CENTRAL NERVOUS SYSTEM: FROM BIOLOGY TO DRUG DISCOVERY,2014,"hengming ke,huanchen wang,mengchun ye,yingchun huang"
10.1002/anie.201404398,"Synthesis of Densely Phosphorylated Bis‐1,5‐Diphospho‐myo‐Inositol Tetrakisphosphate and its Enantiomer by Bidirectional P‐Anhydride Formation",Angewandte Chemie,2014,"Samanta Capolicchio,Huanchen Wang,Divyeshsinh T. Thakor,Stephen B. Shears,Henning J. Jessen"
10.1038/ncomms5178,IP6K structure and the molecular determinants of catalytic specificity in an inositol phosphate kinase family.,NATURE COMMUNICATIONS,2014,"Huanchen Wang,Eugene F DeRose,Robert E London,Stephen B Shears"
10.1002/ange.201404398,"Synthesis of Densely Phosphorylated Bis-1,5-Diphospho-myo-Inositol Tetrakisphosphate and its Enantiomer by Bidirectional P-Anhydride Formation",Angewandte Chemie,2014,"Samanta Capolicchio,Huanchen Wang,Divyeshsinh T. Thakor,Stephen B. Shears,Henning J. Jessen"
10.1016/j.chembiol.2014.03.009,Synthetic inositol phosphate analogs reveal that PPIP5K2 has a surface-mounted substrate capture site that is a target for drug discovery.,Chemistry & Biology,2014,"Huanchen Wang,Himali Y Godage,Andrew M Riley,Jeremy D Weaver,Stephen B Shears,Barry V L Potter"
10.1002/anie.201404398,"Synthesis of densely phosphorylated bis-1,5-diphospho-myo-inositol tetrakisphosphate and its enantiomer by bidirectional P-anhydride formation.",ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2014,"Samanta Capolicchio,Huanchen Wang,Divyeshsinh T Thakor,Stephen B Shears,Henning J Jessen"
10.1039/C2CC36044F,First synthetic analogues of diphosphoinositol polyphosphates: interaction with PP-InsP[subscript 5] kinase,Chemical Communications,2013,"andrew m riley,huanchen wang,jeremy d weaver,stephen b shears,barry v l potter"
10.1021/jm3017877,Discovery of novel Trypanosoma brucei phosphodiesterase B1 inhibitors by virtual screening against the unliganded TbrPDEB1 crystal structure.,JOURNAL OF MEDICINAL CHEMISTRY,2013,"Chimed Jansen,Huanchen Wang,Albert J Kooistra,Chris de Graaf,Kristina M Orrling,Hermann Tenor,Thomas Seebeck,David Bailey,Iwan J P de Esch,Hengming Ke,Rob Leurs"
10.1016/j.jbior.2012.10.002,Structural insight into inositol pyrophosphate turnover.,Advances in Biological Regulation,2013,"Stephen B Shears,Jeremy D Weaver,Huanchen Wang"
10.1042/BSR20120115,The kinetic properties of a human PPIP5K reveal that its kinase activities are protected against the consequences of a deteriorating cellular bioenergetic environment.,BIOSCIENCE REPORTS,2013,"Jeremy D. Weaver,Huanchen Wang,Stephen B. Shears"
10.1074/jbc.M111.326777,Biological and Structural Characterization of Trypanosoma cruzi Phosphodiesterase C and Implications for Design of Parasite Selective Inhibitors,Journal of Biological Chemistry,2012,"Huanchen Wang,Stefan Kunz,Gong Chen,Thomas Seebeck,Yiqian Wan,Howard Robinson,Sibylla Martinelli,Hengming Ke"
10.1039/c2cc36044f,First synthetic analogues of diphosphoinositol polyphosphates: interaction with PP-InsP5 kinase.,CHEMICAL COMMUNICATIONS,2012,"Andrew M Riley,Huanchen Wang,Jeremy D Weaver,Stephen B Shears,Barry V L Potter"
10.1042/BJ20120730,Activation of PLC by an endogenous cytokine (GBP) in Drosophila S3 cells and its application as a model for studying inositol phosphate signalling through ITPK1.,BIOCHEMICAL JOURNAL,2012,"Yixing Zhou,Shilan Wu,Huanchen Wang,Yoichi Hayakawa,Gary S Bird,Stephen B Shears"
10.1007/978-94-007-3015-1_13,Defining signal transduction by inositol phosphates.,Sub-cellular biochemistry,2012,"Stephen B Shears,Sindura B Ganapathi,Nikhil A Gokhale,Tobias M H Schenk,Huanchen Wang,Jeremy D Weaver,Angelika Zaremba,Yixing Zhou"
10.1038/nchembio.733,Structural basis for an inositol pyrophosphate kinase surmounting phosphate crowding.,NATURE CHEMICAL BIOLOGY,2012,"Huanchen Wang,john r falck,Traci M Tanaka Hall,Stephen B Shears"
10.1007/978-3-642-17969-3_4,Structural Insight Into The Substrate Specificity Of Phosphodiesterases,PHOSPHODIESTERASES AS DRUG TARGETS,2011,"Hengming Ke,Huanchen Wang,Mengchun Ye"
10.1016/j.advenzreg.2010.09.008,Diphosphoinositol polyphosphates: What are the mechanisms?,Advances in Enzyme Regulation,2011,"Stephen B. Shears,Nikhil A. Gokhale,Huanchen Wang,Angelika Zaremba"
10.1021/bi101131f,Crystallographic and nuclear magnetic resonance evaluation of the impact of peptide binding to the second PDZ domain of protein tyrosine phosphatase 1E.,BIOCHEMISTRY,2011,"Jun Zhang,Paul J Sapienza,Hengming Ke,Aram Chang,Sarah R Hengel,Huanchen Wang,George N Phillips,Andrew L Lee"
10.1016/j.cell.2011.08.037,Beclin1 controls the levels of p53 by regulating the deubiquitination activity of USP10 and USP13.,Cell,2011,"Junli Liu,Hongguang Xia,Minsu Kim,Lihua Xu,Ying Li,Lihong Zhang,Yu Cai,Helin Vakifahmetoglu Norberg,Tao Zhang,Tsuyoshi Furuya,Minzhi Jin,Zhimin Zhu,Huanchen Wang,Jia Yu,Yanxia Li,Yan Hao,Augustine Choi,Hengming Ke,Dawei Ma,Junying Yuan"
10.1021/jm901519f,Insight into binding of phosphodiesterase-9A selective inhibitors by crystal structures and mutagenesis.,JOURNAL OF MEDICINAL CHEMISTRY,2010,"Huanchen Wang,Xuan Luo,Mengchun Ye,Jing Hou,Howard Robinson,Hengming Ke"
10.1074/jbc.M110.141614,"Conformation Changes, N-terminal Involvement, and cGMP Signal Relay in the Phosphodiesterase-5 GAF Domain",Journal of Biological Chemistry,2010,"Huanchen Wang,Howard Robinson,Hengming Ke"
10.1002/cmdc.200900043,"Synthesis, Structural Analysis, and Biological Evaluation of Thioxoquinazoline Derivatives as Phosphodiesterase 7 Inhibitors",CHEMMEDCHEM,2009,"Tania Castaño,Huanchen Wang,Nuria E. Campillo,Sara Ballester,Coral González-García,Javier Hernández,Concepción Pérez,Jimena Cuenca,Ana Pérez-Castillo,Ana Martínez,Oscar Huertas,José Luis Gelpí,F. Javier Luque,Hengming Ke,Carmen Gil"
10.1016/j.pep.2008.10.005,Refolding and kinetic characterization of the phosphodiesterase-8A catalytic domain.,Protein Expression and Purification,2009,"Zier Yan,Huanchen Wang,Jiwen Cai,Hengming Ke"
10.1016/j.ydbio.2009.05.115,Cyclic GMP from the somatic cells of the mouse ovarian follicle regulates cyclic AMP and meiosis in the oocyte,DEVELOPMENTAL BIOLOGY,2009,"Rachael P. Norris,William J. Ratzan,Marina Freudzon,Lisa M. Mehlmann,Judith Krall,Matthew A. Movsesian,Huanchen Wang,Hengming Ke,Viacheslav O. Nikolaev,Laurinda A. Jaffe"
10.1021/jm701635j,"Design, synthesis, and structure-activity relationship, molecular modeling, and NMR studies of a series of phenyl alkyl ketones as highly potent and selective phosphodiesterase-4 inhibitors.",JOURNAL OF MEDICINAL CHEMISTRY,2008,"Shilong Zheng,Gurpreet Kaur,Huanchen Wang,Minyong Li,Megan Macnaughtan,Xiaochuan Yang,Suazette Reid,James Prestegard,Binghe Wang,Hengming Ke"
10.1021/bi801487x,Kinetic and structural studies of phosphodiesterase-8A and implication on the inhibitor selectivity.,BIOCHEMISTRY,2008,"Huanchen Wang,Zier Yan,Serena Yang,Jiwen Cai,Howard Robinson,Hengming Ke"
10.1016/j.str.2008.09.013,Computer-Based Redesign of a β Sandwich Protein Suggests that Extensive Negative Design Is Not Required for De Novo β Sheet Design,Structure,2008,"Xiaozhen Hu,Huanchen Wang,Hengming Ke,Brian Kuhlman"
10.1016/j.bcp.2008.01.019,An insight into the pharmacophores of phosphodiesterase-5 inhibitors from synthetic and crystal structural studies.,Biochemical Pharmacology,2008,"Gong Chen,Huanchen Wang,Howard Robinson,Jiwen Cai,Yiqian Wan,Hengming Ke"
10.1124/mol.107.040212,Conformational variations of both phosphodiesterase-5 and inhibitors provide the structural basis for the physiological effects of vardenafil and sildenafil.,MOLECULAR PHARMACOLOGY,2008,"Huanchen Wang,Mengchun Ye,Howard Robinson,Sharron H Francis,Hengming Ke"
10.1073/pnas.0707977104,High-Resolution Design Of A Protein Loop,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,"Xiaozhen Hu,Huanchen Wang,Hengming Ke,Brian Kuhlman"
10.1042/bj20070970,Structures of the four subfamilies of phosphodiesterase-4 provide insight into the selectivity of their inhibitors,Biochemical Journal,2007,"Huanchen Wang,Ming-Sheng Peng,Yi Chen,Jie Geng,Howard Robinson,Miles D. Houslay,Jiwen Cai,Hengming Ke"
,Structural insight into substrate specificity of phosphodiesterase 10.,Proceedings of the National Academy of Sciences of the United States of America,2007,"Huanchen Wang,Yudong Liu,Jing Hou,Meiyan Zheng,Howard Robinson,Hengming Ke"
10.1042/BJ20070970,Structures of the four subfamilies of phosphodiesterases provide insight into the selectivity of their inhibitors,BIOCHEMICAL JOURNAL,2007,"Huanchen Wang,Ming-Sheng Peng,Yi Chen,Jie Geng,Howard H. Robinson,Miles D. Houslay,Jiwen Cai,Hengming Ke"
10.1111/j.1365-2958.2007.05976.x,Crystal structure of the Leishmania major phosphodiesterase LmjPDEB1 and insight into the design of the parasite-selective inhibitors.,MOLECULAR MICROBIOLOGY,2007,"Huanchen Wang,Zier Yan,Jie Geng,Stefan Kunz,Thomas Seebeck,Hengming Ke"
10.1073/pnas.0700279104,Structural Insight Into Substrate Specificity Of Phosphodiesterase 10,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,"H. Wang,Y. Liu,J. Hou,M. Zheng,H. Robinson,H. Ke"
10.1016/j.jmb.2007.05.060,The molecular basis for different recognition of substrates by phosphodiesterase families 4 and 10.,Journal of Molecular Biology,2007,"Huanchen Wang,Howard Robinson,Hengming Ke"
10.2174/156802607779941242,Crystal structures of phosphodiesterases and implications on substrate specificity and inhibitor selectivity.,CURRENT TOPICS IN MEDICINAL CHEMISTRY,2007,"Hengming Ke,Huanchen Wang"
10.1074/jbc.M512527200,Multiple Conformations of Phosphodiesterase-5: IMPLICATIONS FOR ENZYME FUNCTION AND DRUG DEVELOPMENT,Journal of Biological Chemistry,2006,"Huanchen Wang,Yudong Liu,Qing Huai,Jiwen Cai,Roya Zoraghi,Sharron H Francis,Jackie D Corbin,Howard Robinson,Zhongcheng Xin,Guiting Lin,Hengming Ke"
10.1201/9781420020847.ch30,"Structure, Catalytic Mechanism, and Inhibitor Selectivity of Cyclic Nucleotide Phosphodiesterases",Cyclic Nucleotide Phosphodiesterases in Health and Disease,2006,"Huanchen Wang,Hengming Ke"
10.1021/jm051273d,Enantiomer discrimination illustrated by the high resolution crystal structures of type 4 phosphodiesterase.,JOURNAL OF MEDICINAL CHEMISTRY,2006,"Qing Huai,Yingjie Sun,Huanchen Wang,Dwight Macdonald,Renée Aspiotis,Howard Robinson,Zheng Huang,Hengming Ke"
10.1074/jbc.M504398200,Multiple Elements Jointly Determine Inhibitor Selectivity of Cyclic Nucleotide Phosphodiesterases 4 and 7,Journal of Biological Chemistry,2005,"Huanchen Wang,Yudong Liu,Yuxiang Chen,Howard Robinson,Hengming Ke"
10.1016/j.str.2004.12.018,Structures of the N-terminal and middle domains of E. coli Hsp90 and conformation changes upon ADP binding.,Structure,2005,"Qing Huai,Huanchen Wang,Yudong Liu,Hwa-Young Kim,David Toft,Hengming Ke"
10.1073/pnas.0401120101,Crystal Structure Of Phosphodiesterase 9 Shows Orientation Variation Of Inhibitor 3-Isobutyl-1-Methylxanthine Binding,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2004,"Qing Huai,Huanchen Wang,Wei Zhang,Robert W Colman,Howard Robinson,Hengming Ke"
,A Correlation between TCR Vα Docking on MHC and CD8 Dependence: Implications for T Cell Selection,Immunity,2003,"Jennifer Buslepp,Huanchen Wang,William E Biddison,Ettore Appella,Edward J Collins"
10.1016/S0969-2126(03)00123-0,Three-dimensional structures of PDE4D in complex with roliprams and implication on inhibitor selectivity.,Structure,2003,"Qing Huai,Huanchen Wang,Yingjie Sun,Hwa-Young Kim,Yudong Liu,Hengming Ke"
10.1016/s1074-7613(03)00269-3,A Correlation between TCR Vα Docking on MHC and CD8 Dependence,Immunity,2003,"Jennifer Buslepp,Huanchen Wang,William E Biddison,Ettore Appella,Edward J Collins"
,A correlation between TCR Valpha docking on MHC and CD8 dependence: implications for T cell selection.,Journal of Biological Chemistry,2003,"Jennifer Buslepp,Huanchen Wang,William E Biddison,Ettore Appella,elizabeth collins"
10.1016/S0014-5793(03)00764-6,Crystal structure of DJ-1/RS and implication on familial Parkinson's disease.,FEBS Letters,2003,"Qing Huai,Yingjie Sun,Huanchen Wang,Lih Shen Chin,Lian Li,Howard Robinson,Hengming Ke"
10.1016/s0014-5793(03)00764-6,Crystal structure of DJ-1/RS and implication on familial Parkinson's disease<sup>1</sup>,FEBS Letters,2003,"Qing Huai,Yingjie Sun,Huanchen Wang,Lih-Shen Chin,Lian Li,Howard Robinson,Hengming Ke"
