doi,标题,期刊,年份,作者
,Optofluidic Double-Layer Fano Resonance Photonic Crystal Slab Liquid Sensors,2015 CONFERENCE ON LASERS AND ELECTRO-OPTICS (CLEO),2015,"shuling wang,yonghao liu,deyin zhao,yichen shuai,hongjun yang,weidong zhou,yuze sun"
,Fast inverse covariance matrix computation based on element-order recursive method for space-time adaptive processing@@@基于阵元阶数递推的快速协方差矩阵求逆STAP算法,,2015,"xiaopeng yang,yuze sun,yongxu liu,tao zeng,teng long"
10.1533/9781908818782.153,Optofluidics,Applications of Nanoscience in Photomedicine,2015,"Y. Sun,X. Fan"
10.1038/ncomms4779,Optofluidic laser for dual-mode sensitive biomolecular detection with a large dynamic range.,NATURE COMMUNICATIONS,2014,"Xiang Wu,Maung Kyaw Khaing Oo,Karthik Reddy,Qiushu Chen,Yuze Sun,Xudong Fan"
10.1016/j.bpj.2013.11.1601,Domain Architecture Of Recq Helicase Defines Mechanochemical Linkage Via Multipartite Interactions With Dna Substrate During Unwinding Activity,BIOPHYSICAL JOURNAL,2014,"gabor m harami,yeonee seol,junghoon in,kata sarlos,yuze sun,mate martina,keir c neuman,mihaly kovacs"
10.1049/iet-rsn.2013.0175,Improved PRI-staggered space-time adaptive processing algorithm based on projection approximation subspace tracking subspace technique,"Radar, Sonar & Navigation, IET  ",2014,"Xiaopeng Yang,Yongxu Liu,Yuze Sun,Teng Long"
10.1039/c3lc50629k,Self-assembled DNA tetrahedral optofluidic lasers with precise and tunable gain control.,LAB ON A CHIP,2013,"Qiushu Chen,Huajie Liu,Wonsuk Lee,Yuze Sun,Dan Zhu,Hao Pei,Chunhai Fan,Xudong Fan"
10.1016/j.bpj.2012.11.2346,Sequence Specific Pausing Of Recq Helicase,BIOPHYSICAL JOURNAL,2013,"yuze sun,junghoon in,yeonee seol,s sarkar,mariepaule strub,kata sarlos,mihaly kovacs,keir c neuman"
10.1049/cp.2013.0242,Design of experimental adaptive beamforming system utilizing microphone array,Xi'an,2013,"Yuze Sun,Ji Zhang,Xiaopeng Yang"
null,Highly sensitive optofluidic FRET lasers with genetically encoded fluorescent protein pairs,Lasers and Electro-Optics,2013,"Qiushu Chen,Xingwang Zhang,Yuze Sun,Michael Ritt,Sivaraj Sivaramakrishnan,Xudong Fan"
10.1049/cp.2013.0431,Derivative constraint-based householder multistage wiener filter for adaptive beamforming,IET Conference Publications,2013,"Xiaopeng Yang,Yuze Sun,Yongxu Liu,Ji Zhang"
10.1063/1.4807837,Bio-Inspired Optofluidic Lasers With Luciferin,APPLIED PHYSICS LETTERS,2013,"xiang wu,qiushu chen,yuze sun,xudong fan"
null,Gain controlled optofluidic lasers with self-assembled DNA tetrahedron,Lasers and Electro-Optics,2013,"Qiushu Chen,Huajie Liu,Wonsuk Lee,Yuze Sun,Dan Zhu,Hao Pei,Chunhai Fan,Xudong Fan"
10.1039/c3lc50207d,Highly sensitive fluorescent protein FRET detection using optofluidic lasers.,LAB ON A CHIP,2013,"Qiushu Chen,Xingwang Zhang,Yuze Sun,Michael Ritt,Sivaraj Sivaramakrishnan,Xudong Fan"
10.1063/1.3554362,Tunable Single Mode Lasing From An On-Chip Optofluidic Ring Resonator Laser,APPLIED PHYSICS LETTERS,2011,"Wonsuk Lee,Hao Li,Jonathan D. Suter,Karthik Reddy,Yuze Sun,Xudong Fan"
,"LASERS, OPTICS, AND OPTOELECTRONICS 061101 Intersubband gain without global inversion through dilute nitride band engineering (3 pages)",,2011,"mauro f pereira,sergey g pavlov,r eichholz,nikolay v abrosimov,b redlich,wonsuk lee,hao li,jonathan d suter,karthik reddy,yuze sun,xudong fan,alexsander s aleksandrovsky,a m vyunishev,a i zaitsev,a a ikonnikov,g i pospelov,t feil,s j allen,junfeng liu,bo wang,zhongshui ma,chuanqing zhang,james cunha werner,michael oehme,matthias schmid,mathias kaschel,amy schirmer,e kasper,j schulze"
10.1007/s00216-010-4237-z,Optical ring resonators for biochemical and chemical sensing.,Analytical and bioanalytical chemistry,2011,"Yuze Sun,Xudong Fan"
10.1063/1.3629814,A Quasi-Droplet Optofluidic Ring Resonator Laser Using A Micro-Bubble,APPLIED PHYSICS LETTERS,2011,"Wonsuk Lee,Yuze Sun,Hao Li,Karthik Venkata Subba Reddy,Misha Sumetsky,Xudong Fan"
10.1117/12.883687,"Ultra-Fast And Ultra-Sensitive 2,4-Dinitrotoluene Vapor Sensing Using Gold Nanoparticle Assembled Sers Probes",PHOTONIC MICRODEVICES/MICROSTRUCTURES FOR SENSING III,2011,"maung kyaw khaing oo,chiafang chang,yuze sun,xudong fan"
10.1002/ange.201107381,Distinguishing DNA by Analog-to-Digital-like Conversion by Using Optofluidic Lasers,Angewandte Chemie,2011,"Yuze Sun,Xudong Fan"
10.1109/PHOTWTM.2011.5730065,Optofluidic ring resonator lasers: Principles and applications,Winter Topicals,2011,"xudong fan,yuze sun,jonathan d suter,wonsuk lee,chungshieh wu,hao li"
,Highly Selective Single-Nucleotide Polymorphism Detection With Optofluidic Ring Resonator Lasers,2011 CONFERENCE ON LASERS AND ELECTRO-OPTICS (CLEO),2011,"yuze sun,xudong fan"
null,Tunable single mode lasing from an on-chip optofluidic ring resonator laser,Optics InfoBase Conference Papers,2011,"Wonsuk Lee,Hao Li,Jonathan D. Suter,Karthik Venkata Subba Reddy,Yuze Sun,Xudong Fan"
10.1117/12.839620,Fiber-Based Optical Fabry-Perot Gas Sensor For Fast And On-Column Detection,"INTEGRATED OPTICS: DEVICES, MATERIALS, AND TECHNOLOGIES XIV",2010,"jing liu,yuze sun,greg fryemason,aaron k thompson,shioujyh ja,xudong fan"
10.1073/pnas.1003581107,Bioinspired Optofluidic Fret Lasers Via Dna Scaffolds,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2010,"Yuze Sun,Siyka I Shopova,Chung-Shieh Wu,Stephen Arnold,Xudong Fan"
10.1039/b917154a,Rapid tandem-column micro-gas chromatography based on optofluidic ring resonators with multi-point on-column detection.,ANALYST,2010,"Yuze Sun,Jing Liu,Daniel J Howard,Greg Frye-Mason,Aaron K Thompson,Shiou-jyh Ja,Xudong Fan"
10.1021/ac902956d,Fabry-Pérot cavity sensors for multipoint on-column micro gas chromatography detection.,ANALYTICAL CHEMISTRY,2010,"Jing Liu,Yuze Sun,Daniel J. Howard,Greg Frye-Mason,Aaron K. Thompson,Shiou-Jyh Ja,Siao-Kwan Wang,Mengjun Bai,Haskell Taub,Mahmoud Almasri,Xudong Fan"
10.1364/fio.2010.ftui2,Optical Ring Resonator Based Biological and Chemical Sensors,Frontiers in Optics,2010,"karthik r balareddy,jonathan d suter,hao li,jing liu,yuze sun,xudong fan"
10.1364/OE.18.025081,Analysis of single nanoparticle detection by using 3-dimensionally confined optofluidic ring resonators,Optics Express,2010,"Hao Li,Yunbo Guo,Yuze Sun,Karthik Venkata Subba Reddy,Xudong Fan"
10.1063/1.3156861,Single Mode Coupled Optofluidic Ring Resonator Dye Lasers,APPLIED PHYSICS LETTERS,2009,"Xiang Wu,Yuze Sun,Jonathan D. Suter,Xudong Fan"
10.1039/b900050j,Optofluidic ring resonator sensors for rapid DNT vapor detection.,ANALYST,2009,"Yuze Sun,Jing Liu,Greg Frye-Mason,Shiou-jyh Ja,Aaron K Thompson,Xudong Fan"
10.1117/2.1200904.1621,Optofluidic ring resonators for new gas chromatography applications,Spie Newsroom,2009,"Xudong Fan,Yuze Sun"
10.1111/j.1465-3435.2008.01367.x,The Influence of China's Entry into the WTO on its Education System,EUROPEAN JOURNAL OF EDUCATION,2009,"XIAOHAO DING,CHANGJUN YUE,YUZE SUN"
10.1117/12.818264,Development of optofluidic ring resonator based chemical vapor sensing platform,Proceedings of SPIE,2009,"yuze sun,jing liu,greg fryemason,aaron a thompson,shioujyh ja,xudong fan"
10.1007/978-0-387-98063-8_6,Rapid Chemical Vapor Detection Using Optofluidic Ring Resonators,ADVANCED PHOTONIC STRUCTURES FOR BIOLOGICAL AND CHEMICAL DETECTION,2009,"Yuze Sun,Siyka I. Shopova,Ian M. White,Greg Frye-Mason,Xudong Fan"
10.1364/OL.34.001042,Robust integrated optofluidic-ring-resonator dye lasers.,OPTICS LETTERS,2009,"Yuze Sun,Jonathan D Suter,Xudong Fan"
10.1364/OE.17.002731,Highly versatile fiber-based optical Fabry-Pérot gas sensor.,OPTICS EXPRESS,2009,"Jing Liu,Yuze Sun,Xudong Fan"
10.1007/s10404-008-0372-7,Highly sensitive tuning of coupled optical ring resonators by microfluidics,Microfluidics and Nanofluidics,2009,"Siyka I. Shopova,Yuze Sun,A. T. Rosenberger,Xudong Fan"
10.1117/12.761434,Optofluidic Ring Resonator Dye Microlasers,PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),2009,"s i shopova,scott lacey,ian m white,yuze sun,hongying zhu,p zhang,xudong fan"
10.1016/j.aca.2008.05.022,Sensitive optical biosensors for unlabeled targets: a review.,Analytica Chimica Acta,2008,"Xudong Fan,Ian M White,Siyka I Shopova,Hongying Zhu,Jonathan D Suter,Yuze Sun"
10.1364/OL.33.000788,Rapid chemical-vapor sensing using optofluidic ring resonators.,OPTICS LETTERS,2008,"Yuze Sun,Siyka I Shopova,Greg Frye-Mason,Xudong Fan"
10.1557/PROC-1133-AA03-01,Rapid Chemical Vapor Sensing and Micro Gas Chromatography Detection Using Optofluidic Ring Resonators,MRS Online Proceedings Library,2008,"xudong fan,yuze sun,siyka i shopova,ian m white,hongying zhu,greg fryemason,shioujyh ja,aaron k thompson"
10.1364/OE.16.010254,Analysis of ring resonators for chemical vapor sensor development.,OPTICS EXPRESS,2008,"Yuze Sun,Xudong Fan"
10.1021/ac702389x,On-Column Micro Gas Chromatography Detection with Capillary-Based Optical Ring Resonators,ANALYTICAL CHEMISTRY,2008,"Siyka I. Shopova,Ian M. White,Yuze Sun,Hongying Zhu,Xudong Fan,Greg Frye-Mason,Aaron Thompson,Shiou-jyh Ja"
10.1364/OE.15.015523,Versatile opto-fluidic ring resonator lasers with ultra-low threshold.,OPTICS EXPRESS,2007,"Scott Lacey,Ian M White,Yuze Sun,Siyka I Shopova,Jay M Cupps,Po Zhang,Xudong Fan"
10.1063/1.2824843,Versatile Waveguide-Coupled Optofluidic Devices Based On Liquid Core Optical Ring Resonators,APPLIED PHYSICS LETTERS,2007,"Ian M White,John Gohring,Yuze Sun,Gilmo Yang,Scott Lacey,Xudong Fan"
10.1109/METAMAT.2006.335076,Optimal design for monopole-mode photonic-crystal--slab microcavity,Hangzhou,2006,"Yuze Sun,Zexuan Qiang,Li Yu,Xuping Zhang"
10.1109/IPC48725.2021.9593022,Full 2 pi phase shift from single and double layer photonic crystal slabs,2021 ANNUAL CONFERENCE OF THE IEEE PHOTONICS SOCIETY (IPC),0,"Zhonghe Liu,Michael Vasilyev,Mingsen Pan,Yuze Sun,Cheng Guo,Weidong Zhou"
